order_id,customer_id,product_id,quantity,discounted_price,revenue,order_date,,,,
19849,4821,461,4,58104.00,232416.00,29-08-2023,,,,
19850,1262,230,5,2031.90,10159.50,30-09-2023,,,,
19851,1187,627,3,25222.40,75667.20,18-01-2023,,,,
19852,1487,533,3,2458.05,7374.15,27-04-2023,,,,
19853,3424,631,1,4077.40,4077.40,18-03-2023,,,,
19854,5457,336,3,5636.93,16910.78,19-04-2023,,,,
19855,3003,566,1,89911.62,89911.62,31-12-2023,,,,
19856,2132,268,4,5134.50,20538.00,03-10-2023,,,,
19857,4947,585,3,2884.70,8654.10,08-09-2023,,,,
19858,3576,209,2,4770.90,9541.80,16-12-2023,,,,
19859,1111,786,2,1867.20,3734.40,28-11-2023,,,,
19860,4733,796,5,43121.40,215607.00,03-04-2023,,,,
19861,3553,728,1,56159.44,56159.44,30-11-2023,,,,
19862,5168,411,5,3404.16,17020.80,27-07-2023,,,,
19863,1911,399,1,2889.95,2889.95,29-06-2023,,,,
19864,3259,761,2,6311.76,12623.52,26-11-2023,,,,
19865,2401,747,5,20461.48,102307.40,22-01-2023,,,,
19866,5315,651,5,35794.80,178974.00,06-12-2023,,,,
19867,5449,599,5,2827.20,14136.00,13-07-2023,,,,
19868,1553,532,3,4026.96,12080.88,22-04-2023,,,,
19869,1403,509,5,6705.60,33528.00,16-11-2023,,,,
19870,4009,329,5,43999.20,219996.00,08-03-2023,,,,
19871,5191,703,4,40866.72,163466.88,02-07-2023,,,,
19872,5654,200,4,2065.06,8260.25,28-08-2023,,,,
19873,3952,331,3,12869.84,38609.52,10-01-2023,,,,
19874,4048,452,4,5710.90,22843.60,16-09-2023,,,,
19875,1801,220,4,3981.06,15924.24,20-12-2023,,,,
19876,1665,647,5,5987.30,29936.50,16-05-2023,,,,
19877,4071,243,1,731.20,731.20,12-01-2023,,,,
19878,2709,592,2,53558.82,107117.64,22-12-2023,,,,
19879,1388,514,4,2890.80,11563.20,14-07-2023,,,,
19880,3745,393,5,21492.00,107460.00,17-02-2023,,,,
19881,2038,794,2,49797.76,99595.52,30-11-2023,,,,
19882,2066,271,3,6142.32,18426.96,04-02-2023,,,,
19883,4636,333,5,4442.24,22211.20,03-05-2023,,,,
19884,3039,785,5,34195.70,170978.50,24-05-2023,,,,
19885,1404,238,4,2508.52,10034.08,31-01-2023,,,,
19886,5402,437,2,13664.40,27328.80,21-10-2023,,,,
19887,3437,589,2,3607.20,7214.40,14-01-2023,,,,
19888,3601,568,3,33735.26,101205.78,17-09-2023,,,,
19889,3517,316,1,2389.25,2389.25,07-08-2023,,,,
19890,5430,599,4,2577.45,10309.78,29-09-2023,,,,
19891,4019,603,4,42481.17,169924.69,16-06-2023,,,,
19892,2426,206,2,5927.50,11855.00,24-08-2023,,,,
19893,3199,227,1,3007.89,3007.89,10-02-2023,,,,
19894,4847,307,2,5038.80,10077.60,27-09-2023,,,,
19895,1334,212,4,33672.00,134688.00,21-03-2023,,,,
19896,5669,305,3,1406.16,4218.48,07-01-2023,,,,
19897,5243,702,3,30259.31,90777.92,20-02-2023,,,,
19898,5212,638,3,6620.40,19861.20,31-12-2023,,,,
19899,2343,304,5,2152.80,10764.00,21-02-2023,,,,
19900,1132,766,4,8425.50,33702.00,02-10-2023,,,,
19901,5720,277,4,2983.76,11935.04,15-11-2023,,,,
19902,2659,273,1,4365.63,4365.63,08-12-2023,,,,
19903,2856,773,2,4827.70,9655.40,26-06-2023,,,,
19904,2784,548,1,8552.28,8552.28,28-09-2023,,,,
19905,4920,456,3,8331.66,24994.98,06-12-2023,,,,
19906,5637,776,1,10944.72,10944.72,22-02-2023,,,,
19907,5430,208,5,2434.32,12171.60,12-04-2023,,,,
19908,3938,561,4,5142.60,20570.40,28-12-2023,,,,
19909,2844,459,1,8552.28,8552.28,05-05-2023,,,,
19910,5238,573,1,2923.20,2923.20,08-01-2023,,,,
19911,4466,296,2,7622.04,15244.08,03-01-2023,,,,
19912,4306,796,5,16788.48,83942.40,08-01-2023,,,,
19913,5882,712,2,4105.50,8211.00,31-10-2023,,,,
19914,3765,731,2,5906.63,11813.25,06-08-2023,,,,
19915,3502,581,5,3420.90,17104.50,05-04-2023,,,,
19916,3527,300,1,19732.70,19732.70,07-09-2023,,,,
19917,1062,715,1,24737.04,24737.04,01-12-2023,,,,
19918,5567,257,1,7244.55,7244.55,25-10-2023,,,,
19919,4412,730,3,7652.04,22956.12,31-07-2023,,,,
19920,1133,618,2,2308.28,4616.56,01-06-2023,,,,
19921,4013,572,5,7420.50,37102.50,26-02-2023,,,,
19922,1512,697,1,32694.75,32694.75,16-08-2023,,,,
19923,1314,650,5,11900.80,59504.00,19-11-2023,,,,
19924,2188,763,1,3669.75,3669.75,23-08-2023,,,,
19925,3427,618,4,2845.13,11380.50,02-08-2023,,,,
19926,3635,286,3,3770.64,11311.92,02-01-2023,,,,
19927,5660,426,4,924.00,3696.00,05-05-2023,,,,
19928,3261,426,1,60428.55,60428.55,30-09-2023,,,,
19929,3485,313,3,1755.00,5265.00,29-08-2023,,,,
19930,2104,786,2,3616.80,7233.60,14-05-2023,,,,
19931,1025,661,5,26317.13,131585.63,27-08-2023,,,,
19932,5744,442,3,5132.45,15397.35,04-06-2023,,,,
19933,1648,624,1,8260.80,8260.80,10-11-2023,,,,
19934,1873,548,4,2197.80,8791.20,03-03-2023,,,,
19935,3784,570,2,52058.75,104117.50,26-08-2023,,,,
19936,5498,435,2,1062.84,2125.68,06-07-2023,,,,
19937,4948,611,2,3250.06,6500.12,28-05-2023,,,,
19938,4045,463,3,6666.72,20000.16,15-07-2023,,,,
19939,1029,560,4,1313.76,5255.04,27-06-2023,,,,
19940,1221,737,2,27341.48,54682.95,10-10-2023,,,,
19941,4073,579,1,3908.52,3908.52,04-07-2023,,,,
19942,5067,694,1,1684.32,1684.32,25-05-2023,,,,
19943,3905,431,4,1947.12,7788.48,11-04-2023,,,,
19944,1591,326,4,4218.88,16875.52,27-11-2023,,,,
19945,5932,682,2,38849.63,77699.27,25-04-2023,,,,
19946,4139,666,3,3544.45,10633.35,02-03-2023,,,,
19947,3067,777,3,57057.75,171173.25,24-08-2023,,,,
19948,1682,256,3,41567.25,124701.75,17-08-2023,,,,
19949,1646,611,4,3511.44,14045.76,06-01-2023,,,,
19950,3704,643,4,2549.70,10198.80,27-03-2023,,,,
19951,5780,546,3,67713.60,203140.80,04-11-2023,,,,
19952,1501,478,1,36680.64,36680.64,27-01-2023,,,,
19953,2598,430,4,82046.56,328186.24,22-11-2023,,,,
19954,5942,702,5,39387.70,196938.50,30-05-2023,,,,
19955,1337,454,4,1449.76,5799.04,14-09-2023,,,,
19956,3638,354,5,3020.00,15100.00,19-03-2023,,,,
19957,1361,253,3,2225.57,6676.69,03-02-2023,,,,
19958,5614,288,3,71074.26,213222.78,30-12-2023,,,,
19959,5199,771,1,9002.40,9002.40,09-02-2023,,,,
19960,1212,230,2,2893.00,5786.00,13-03-2023,,,,
19961,1912,411,2,2664.00,5328.00,12-01-2023,,,,
19962,4673,599,3,2519.40,7558.20,10-01-2023,,,,
19963,5800,418,5,2198.34,10991.70,18-02-2023,,,,
19964,1548,428,3,4148.00,12444.00,20-01-2023,,,,
19965,3823,395,3,1876.73,5630.17,15-02-2023,,,,
19966,2510,469,3,11341.89,34025.67,18-02-2023,,,,
19967,2093,358,5,494.95,2474.75,05-03-2023,,,,
19968,3659,273,4,3130.88,12523.50,23-08-2023,,,,
19969,2726,272,4,48681.80,194727.20,10-03-2023,,,,
19970,5417,432,3,3416.20,10248.60,08-03-2023,,,,
19971,1668,311,5,5790.60,28953.00,18-12-2023,,,,
19972,3495,756,1,28682.00,28682.00,23-03-2023,,,,
19973,3784,782,1,14986.08,14986.08,10-01-2023,,,,
19974,5094,535,1,1305.00,1305.00,28-08-2023,,,,
19975,3981,568,4,78892.50,315570.00,03-10-2023,,,,
19976,1866,727,4,44311.80,177247.20,28-10-2023,,,,
19977,2111,475,2,762.96,1525.92,18-01-2023,,,,
19978,2434,598,3,720.00,2160.00,11-01-2023,,,,
19979,1197,752,3,3563.64,10690.92,13-07-2023,,,,
19980,5746,519,1,33514.29,33514.29,07-12-2023,,,,
19981,3403,469,4,3627.50,14510.00,04-08-2023,,,,
19982,4123,470,3,85026.90,255080.70,16-10-2023,,,,
19983,5555,481,5,3540.08,17700.40,18-11-2023,,,,
19984,3397,456,3,2916.12,8748.36,09-01-2023,,,,
19985,2261,229,3,3524.80,10574.40,14-01-2023,,,,
19986,3123,538,3,6645.06,19935.18,13-12-2023,,,,
19987,2269,400,5,909.08,4545.38,06-06-2023,,,,
19988,3500,462,4,18289.50,73158.00,23-10-2023,,,,
19989,4179,633,4,1656.85,6627.39,12-04-2023,,,,
19990,4706,264,4,48772.48,195089.91,24-06-2023,,,,
19991,2933,315,3,66636.56,199909.69,23-08-2023,,,,
19992,5329,561,4,11421.66,45686.64,25-07-2023,,,,
19993,5605,446,3,11295.69,33887.07,13-04-2023,,,,
19994,2884,719,2,5138.72,10277.44,22-06-2023,,,,
19995,4235,590,3,21246.94,63740.82,24-06-2023,,,,
19996,2352,788,5,11577.51,57887.55,25-04-2023,,,,
19997,1585,595,5,18791.50,93957.50,27-09-2023,,,,
19998,2493,349,5,20694.45,103472.25,15-04-2023,,,,
19999,5761,528,3,1968.40,5905.20,01-01-2023,,,,
20000,2563,369,4,4790.61,19162.45,03-06-2023,,,,
20001,2276,590,3,5024.52,15073.56,20-12-2023,,,,
20002,4503,276,4,42986.08,171944.32,25-06-2023,,,,
20003,1752,560,4,24426.60,97706.40,30-05-2023,,,,
20004,1365,621,1,19827.50,19827.50,11-08-2023,,,,
20005,1421,594,3,35233.60,105700.80,19-01-2023,,,,
20006,5229,265,3,4116.54,12349.62,20-06-2023,,,,
20007,4655,633,4,7652.04,30608.16,19-06-2023,,,,
20008,3651,471,3,5399.63,16198.88,26-10-2023,,,,
20009,2794,310,4,3221.93,12887.70,07-10-2023,,,,
20010,4943,559,4,76449.10,305796.40,28-09-2023,,,,
20011,4450,618,1,49944.54,49944.54,23-07-2023,,,,
20012,1971,382,4,7652.04,30608.16,12-10-2023,,,,
20013,3807,230,1,8552.28,8552.28,05-12-2023,,,,
20014,3374,367,4,15116.00,60464.00,06-03-2023,,,,
20015,2357,282,1,9851.40,9851.40,18-09-2023,,,,
20016,3611,264,2,2315.01,4630.01,09-06-2023,,,,
20017,2792,685,3,5770.70,17312.10,28-09-2023,,,,
20018,5903,379,1,3408.89,3408.89,07-02-2023,,,,
20019,4805,274,4,40168.38,160673.50,26-08-2023,,,,
20020,5806,224,2,32803.29,65606.58,30-06-2023,,,,
20021,4175,635,5,11303.25,56516.25,01-04-2023,,,,
20022,4903,768,1,84475.50,84475.50,03-10-2023,,,,
20023,5578,701,5,3859.47,19297.35,17-12-2023,,,,
20024,3209,714,1,1579.05,1579.05,31-05-2023,,,,
20025,3330,257,2,21118.08,42236.16,31-07-2023,,,,
20026,5221,342,5,8928.77,44643.83,14-02-2023,,,,
20027,3596,294,1,2625.60,2625.60,21-01-2023,,,,
20028,1685,720,3,16243.48,48730.44,12-05-2023,,,,
20029,2244,650,3,18429.00,55287.00,25-10-2023,,,,
20030,3236,690,5,75091.50,375457.50,11-10-2023,,,,
20031,1052,362,2,1369.20,2738.40,17-07-2023,,,,
20032,1646,747,3,3767.04,11301.12,17-01-2023,,,,
20033,3324,528,2,38585.40,77170.80,28-04-2023,,,,
20034,2519,525,4,1700.77,6803.06,09-05-2023,,,,
20035,1134,663,4,7326.02,29304.08,23-09-2023,,,,
20036,1226,567,3,40003.38,120010.14,27-07-2023,,,,
20037,4415,259,3,3603.92,10811.75,08-04-2023,,,,
20038,1826,620,1,3547.68,3547.68,05-01-2023,,,,
20039,5544,685,4,7984.80,31939.20,12-12-2023,,,,
20040,5333,591,4,48985.76,195943.02,22-09-2023,,,,
20041,2728,240,2,616.32,1232.64,24-02-2023,,,,
20042,2595,719,4,4346.56,17386.24,25-11-2023,,,,
20043,5736,713,1,4267.35,4267.35,20-10-2023,,,,
20044,1112,484,4,23757.60,95030.40,11-10-2023,,,,
20045,1677,418,3,3708.90,11126.70,17-02-2023,,,,
20046,2358,792,5,39962.24,199811.20,26-11-2023,,,,
20047,4620,788,5,13314.00,66570.00,11-03-2023,,,,
20048,5466,776,5,3779.10,18895.50,25-12-2023,,,,
20049,1143,309,2,52182.00,104364.00,22-03-2023,,,,
20050,2999,207,5,1084.50,5422.50,17-02-2023,,,,
20051,1251,241,3,12619.47,37858.40,21-06-2023,,,,
20052,4373,652,1,6669.00,6669.00,28-08-2023,,,,
20053,4912,438,2,35317.44,70634.88,24-11-2023,,,,
20054,1455,383,4,8744.40,34977.60,12-12-2023,,,,
20055,4854,468,2,83977.60,167955.20,21-11-2023,,,,
20056,2538,367,2,26769.60,53539.20,26-11-2023,,,,
20057,1941,294,5,41712.80,208564.00,13-06-2023,,,,
20058,2299,557,4,23233.86,92935.44,29-09-2023,,,,
20059,1979,778,5,19067.10,95335.50,25-09-2023,,,,
20060,2328,545,2,7652.04,15304.08,08-04-2023,,,,
20061,3670,487,2,3552.12,7104.24,16-09-2023,,,,
20062,2126,541,2,5653.80,11307.60,14-07-2023,,,,
20063,5326,624,1,3805.18,3805.18,18-06-2023,,,,
20064,3274,688,1,8552.28,8552.28,07-03-2023,,,,
20065,5883,201,1,18939.20,18939.20,17-01-2023,,,,
20066,1351,341,5,1619.78,8098.88,20-06-2023,,,,
20067,1009,512,2,7410.00,14820.00,26-07-2023,,,,
20068,1205,587,4,8323.14,33292.56,06-04-2023,,,,
20069,1939,406,1,44392.05,44392.05,10-02-2023,,,,
20070,3652,757,5,1588.32,7941.60,02-11-2023,,,,
20071,3219,604,2,52216.04,104432.08,24-06-2023,,,,
20072,2023,787,4,3200.40,12801.60,12-02-2023,,,,
20073,5396,678,1,51991.89,51991.89,21-05-2023,,,,
20074,3299,380,3,7652.04,22956.12,07-07-2023,,,,
20075,3876,216,2,1699.92,3399.84,28-07-2023,,,,
20076,4578,720,5,4992.90,24964.50,22-10-2023,,,,
20077,2176,683,2,31057.73,62115.45,27-10-2023,,,,
20078,3375,354,5,3801.16,19005.79,20-04-2023,,,,
20079,2888,760,3,3883.20,11649.60,06-07-2023,,,,
20080,2633,201,2,2948.72,5897.43,28-06-2023,,,,
20081,5846,626,1,2518.00,2518.00,21-03-2023,,,,
20082,4050,347,5,58936.50,294682.50,26-04-2023,,,,
20083,3764,776,4,3350.87,13403.48,20-06-2023,,,,
20084,4722,431,3,4004.82,12014.46,30-12-2023,,,,
20085,3291,574,3,3774.10,11322.30,19-05-2023,,,,
20086,1741,552,1,3699.68,3699.68,21-11-2023,,,,
20087,3293,710,1,2392.00,2392.00,09-11-2023,,,,
20088,2775,434,5,90169.20,450846.00,17-12-2023,,,,
20089,5646,663,5,6030.60,30153.00,02-06-2023,,,,
20090,2474,406,3,4705.60,14116.80,10-11-2023,,,,
20091,4680,525,3,5367.31,16101.93,24-09-2023,,,,
20092,4118,744,4,4197.30,16789.20,29-07-2023,,,,
20093,4761,535,4,65682.90,262731.60,19-12-2023,,,,
20094,1104,402,3,22999.41,68998.22,14-05-2023,,,,
20095,4829,751,2,5265.85,10531.70,18-06-2023,,,,
20096,4819,675,5,29948.10,149740.50,02-04-2023,,,,
20097,5741,500,2,9002.40,18004.80,23-11-2023,,,,
20098,1196,434,5,1267.58,6337.92,12-05-2023,,,,
20099,4064,686,3,58884.00,176652.00,19-04-2023,,,,
20100,5604,321,1,49392.18,49392.18,21-12-2023,,,,
20101,3124,643,1,35737.20,35737.20,29-12-2023,,,,
20102,5775,411,5,30319.38,151596.90,04-09-2023,,,,
20103,2471,327,4,11353.60,45414.40,20-03-2023,,,,
20104,3522,211,3,23192.07,69576.19,08-09-2023,,,,
20105,5942,399,5,30001.50,150007.50,14-02-2023,,,,
20106,5685,489,4,67126.25,268505.00,23-08-2023,,,,
20107,2417,526,1,1856.40,1856.40,01-09-2023,,,,
20108,5520,626,3,28635.28,85905.84,03-11-2023,,,,
20109,4043,257,3,1323.30,3969.90,18-05-2023,,,,
20110,5673,689,3,6171.00,18513.00,28-10-2023,,,,
20111,4310,446,3,49556.85,148670.55,16-04-2023,,,,
20112,5604,534,3,7652.04,22956.12,30-09-2023,,,,
20113,5551,517,4,8564.80,34259.20,22-11-2023,,,,
20114,3881,523,3,5980.50,17941.50,30-10-2023,,,,
20115,2580,603,2,54936.65,109873.30,20-06-2023,,,,
20116,2016,362,2,8552.28,17104.56,27-06-2023,,,,
20117,1216,599,2,61858.80,123717.60,10-07-2023,,,,
20118,2284,378,2,1854.40,3708.80,22-11-2023,,,,
20119,4924,654,1,100310.31,100310.31,17-12-2023,,,,
20120,5161,378,3,3912.30,11736.90,20-04-2023,,,,
20121,4010,322,5,30609.44,153047.18,30-06-2023,,,,
20122,2534,700,1,2532.80,2532.80,10-01-2023,,,,
20123,4328,723,3,13361.04,40083.12,15-04-2023,,,,
20124,3153,317,5,55474.65,277373.25,06-04-2023,,,,
20125,2941,552,1,11563.02,11563.02,23-12-2023,,,,
20126,4554,729,4,20574.90,82299.60,05-03-2023,,,,
20127,1679,512,3,12085.35,36256.05,21-06-2023,,,,
20128,4280,340,1,5959.98,5959.98,28-12-2023,,,,
20129,3957,703,5,40900.00,204500.00,08-03-2023,,,,
20130,4394,240,5,48357.01,241785.05,04-09-2023,,,,
20131,3285,482,4,8344.80,33379.20,13-12-2023,,,,
20132,2998,385,1,8552.28,8552.28,05-10-2023,,,,
20133,5902,344,3,28837.35,86512.05,04-10-2023,,,,
20134,5704,735,4,2092.80,8371.20,25-07-2023,,,,
20135,1528,715,2,1389.66,2779.32,24-06-2023,,,,
20136,1743,613,2,4017.00,8034.00,05-09-2023,,,,
20137,5063,745,4,6593.40,26373.60,13-02-2023,,,,
20138,1287,507,4,5187.11,20748.42,09-04-2023,,,,
20139,3557,201,1,2992.50,2992.50,26-10-2023,,,,
20140,4252,573,2,1336.40,2672.80,08-09-2023,,,,
20141,5442,704,2,5117.63,10235.25,10-08-2023,,,,
20142,1131,541,1,33530.96,33530.96,11-04-2023,,,,
20143,3821,559,5,60754.86,303774.30,05-12-2023,,,,
20144,5837,699,5,4833.45,24167.25,20-06-2023,,,,
20145,2676,337,2,43270.20,86540.40,03-10-2023,,,,
20146,5364,682,5,13854.00,69270.00,14-03-2023,,,,
20147,1414,394,4,12388.95,49555.80,24-02-2023,,,,
20148,1878,252,2,1649.20,3298.40,18-01-2023,,,,
20149,3271,716,2,14581.08,29162.16,21-07-2023,,,,
20150,1675,761,5,1344.92,6724.58,22-09-2023,,,,
20151,4064,408,3,1687.50,5062.50,12-08-2023,,,,
20152,2725,262,4,54544.00,218176.00,11-11-2023,,,,
20153,2237,435,2,6076.49,12152.97,18-06-2023,,,,
20154,2723,787,1,65165.44,65165.44,07-11-2023,,,,
20155,5102,223,4,21358.95,85435.80,06-06-2023,,,,
20156,3568,426,5,54716.00,273580.00,11-03-2023,,,,
20157,2026,422,5,46904.00,234520.00,22-01-2023,,,,
20158,2248,225,3,62173.10,186519.30,08-05-2023,,,,
20159,5355,227,3,5782.65,17347.95,20-10-2023,,,,
20160,5249,563,4,17792.45,71169.82,12-06-2023,,,,
20161,2363,575,5,68423.94,342119.70,01-09-2023,,,,
20162,4466,549,5,23951.70,119758.50,05-10-2023,,,,
20163,1790,493,4,4495.52,17982.09,26-04-2023,,,,
20164,1938,649,1,19820.25,19820.25,08-08-2023,,,,
20165,5137,367,3,4948.74,14846.22,01-07-2023,,,,
20166,5257,527,4,3437.01,13748.02,19-06-2023,,,,
20167,3022,768,1,55645.20,55645.20,19-12-2023,,,,
20168,2062,216,2,3329.28,6658.56,30-11-2023,,,,
20169,5226,599,5,2122.97,10614.83,27-09-2023,,,,
20170,2255,453,4,66794.00,267176.00,14-09-2023,,,,
20171,3373,217,1,22508.40,22508.40,19-07-2023,,,,
20172,1226,410,5,2458.80,12294.00,09-01-2023,,,,
20173,5224,564,1,3198.40,3198.40,09-01-2023,,,,
20174,4282,586,5,1565.19,7825.95,12-12-2023,,,,
20175,3823,730,1,3483.30,3483.30,09-07-2023,,,,
20176,5431,410,5,4908.20,24541.00,03-05-2023,,,,
20177,4045,333,4,19368.96,77475.84,01-01-2023,,,,
20178,2759,583,4,23963.88,95855.52,19-07-2023,,,,
20179,1036,713,1,4356.22,4356.22,10-10-2023,,,,
20180,4778,532,4,3853.05,15412.20,09-03-2023,,,,
20181,4193,297,5,25557.12,127785.60,08-07-2023,,,,
20182,2995,314,3,7140.90,21422.70,05-09-2023,,,,
20183,1240,476,2,3586.44,7172.88,31-07-2023,,,,
20184,3737,730,2,3091.68,6183.36,23-01-2023,,,,
20185,2104,273,3,27305.10,81915.30,03-10-2023,,,,
20186,5927,553,1,17467.80,17467.80,16-04-2023,,,,
20187,3222,523,5,44611.15,223055.73,01-06-2023,,,,
20188,2090,487,2,18185.00,36370.00,19-08-2023,,,,
20189,5738,429,1,9002.40,9002.40,10-07-2023,,,,
20190,3047,372,1,65740.95,65740.95,21-10-2023,,,,
20191,3881,340,5,15192.00,75960.00,26-03-2023,,,,
20192,3154,698,2,13605.80,27211.60,07-09-2023,,,,
20193,3988,526,4,2010.20,8040.80,02-03-2023,,,,
20194,5721,478,5,4050.42,20252.10,24-07-2023,,,,
20195,2671,370,5,1250.01,6250.05,31-12-2023,,,,
20196,3856,796,2,6450.12,12900.24,29-06-2023,,,,
20197,1615,279,3,15804.96,47414.88,12-07-2023,,,,
20198,4209,628,3,40532.80,121598.40,22-05-2023,,,,
20199,4544,509,4,88372.80,353491.20,04-11-2023,,,,
20200,5174,519,4,5431.00,21724.00,04-03-2023,,,,
20201,3578,394,3,15985.08,47955.24,15-07-2023,,,,
20202,1352,616,2,36285.48,72570.96,06-07-2023,,,,
20203,5932,643,3,11339.58,34018.74,02-04-2023,,,,
20204,2440,675,3,1048.80,3146.40,11-06-2023,,,,
20205,5467,267,4,3599.45,14397.81,15-04-2023,,,,
20206,2815,782,2,2029.00,4058.00,02-03-2023,,,,
20207,1599,286,2,22112.01,44224.02,02-12-2023,,,,
20208,1482,647,2,9002.40,18004.80,17-09-2023,,,,
20209,4627,630,1,9002.40,9002.40,02-10-2023,,,,
20210,1099,473,4,6750.00,27000.00,31-10-2023,,,,
20211,4381,270,5,15327.30,76636.50,28-07-2023,,,,
20212,3385,427,1,25064.33,25064.33,25-05-2023,,,,
20213,3963,735,2,581.40,1162.80,16-07-2023,,,,
20214,3738,709,3,54321.84,162965.52,09-12-2023,,,,
20215,4792,308,1,23208.32,23208.32,17-09-2023,,,,
20216,4162,243,3,1584.00,4752.00,26-01-2023,,,,
20217,2323,462,2,5556.80,11113.60,03-11-2023,,,,
20218,5151,292,1,64032.52,64032.52,24-06-2023,,,,
20219,3746,445,4,32941.70,131766.80,11-05-2023,,,,
20220,3833,497,3,42091.35,126274.05,24-04-2023,,,,
20221,4780,798,5,70756.95,353784.75,07-10-2023,,,,
20222,3964,429,1,3741.39,3741.39,15-02-2023,,,,
20223,3936,417,2,7450.00,14900.00,14-08-2023,,,,
20224,1016,310,2,2260.05,4520.10,15-09-2023,,,,
20225,5710,217,4,16818.23,67272.92,14-05-2023,,,,
20226,4616,461,2,763.47,1526.94,27-02-2023,,,,
20227,1879,745,5,34039.80,170199.00,09-12-2023,,,,
20228,2464,564,1,30686.83,30686.83,10-04-2023,,,,
20229,1618,516,3,24240.30,72720.90,12-10-2023,,,,
20230,4730,423,5,17042.88,85214.40,05-07-2023,,,,
20231,1159,359,4,1100.80,4403.20,27-01-2023,,,,
20232,1947,548,3,13869.77,41609.30,23-04-2023,,,,
20233,4234,773,3,5170.00,15510.00,21-05-2023,,,,
20234,3710,352,3,28519.63,85558.88,09-08-2023,,,,
20235,5911,520,1,3693.60,3693.60,31-03-2023,,,,
20236,1287,232,1,7349.49,7349.49,21-05-2023,,,,
20237,1042,507,5,43937.52,219687.60,22-05-2023,,,,
20238,3916,386,4,22514.72,90058.86,14-02-2023,,,,
20239,5430,567,4,12430.80,49723.20,29-07-2023,,,,
20240,4550,427,3,4062.30,12186.90,19-05-2023,,,,
20241,2488,644,1,2606.36,2606.36,27-06-2023,,,,
20242,2760,478,4,834.48,3337.92,25-02-2023,,,,
20243,5315,419,1,62729.70,62729.70,13-05-2023,,,,
20244,4629,420,3,1621.44,4864.32,14-12-2023,,,,
20245,1718,712,3,4126.82,12380.45,25-04-2023,,,,
20246,2104,439,1,59425.35,59425.35,31-10-2023,,,,
20247,1645,735,3,8102.16,24306.48,06-01-2023,,,,
20248,2176,601,4,57467.44,229869.75,18-08-2023,,,,
20249,2439,609,3,855.85,2567.57,07-04-2023,,,,
20250,3663,773,4,9301.60,37206.40,02-01-2023,,,,
20251,1465,708,3,1932.48,5797.44,16-01-2023,,,,
20252,5670,368,3,49654.40,148963.20,14-11-2023,,,,
20253,5709,633,2,52497.43,104994.86,21-04-2023,,,,
20254,4754,448,1,66648.68,66648.68,10-10-2023,,,,
20255,2289,608,5,1315.75,6578.75,05-03-2023,,,,
20256,1520,425,1,7790.76,7790.76,13-12-2023,,,,
20257,5246,430,1,8552.28,8552.28,26-09-2023,,,,
20258,4157,207,4,25551.30,102205.18,24-05-2023,,,,
20259,3896,661,2,51445.44,102890.88,15-07-2023,,,,
20260,5622,558,1,11372.90,11372.90,28-05-2023,,,,
20261,4660,240,3,37494.99,112484.97,25-09-2023,,,,
20262,4792,712,5,1937.15,9685.73,16-04-2023,,,,
20263,5528,266,2,1320.00,2640.00,01-08-2023,,,,
20264,5514,652,2,3400.00,6800.00,06-03-2023,,,,
20265,5455,736,2,4052.25,8104.50,02-08-2023,,,,
20266,1057,707,4,37088.76,148355.04,15-07-2023,,,,
20267,5700,235,2,4317.18,8634.36,05-07-2023,,,,
20268,2118,651,4,7047.00,28188.00,28-12-2023,,,,
20269,4007,616,3,7737.00,23211.00,01-10-2023,,,,
20270,2353,468,3,5367.92,16103.76,30-11-2023,,,,
20271,5434,221,2,65154.42,130308.84,13-12-2023,,,,
20272,1819,599,4,9244.80,36979.20,17-12-2023,,,,
20273,1828,592,3,2254.59,6763.77,21-09-2023,,,,
20274,1390,290,3,6306.12,18918.36,11-07-2023,,,,
20275,4638,240,1,18126.30,18126.30,17-06-2023,,,,
20276,5557,728,3,32459.40,97378.20,24-07-2023,,,,
20277,4902,574,5,425.52,2127.60,16-01-2023,,,,
20278,1919,282,5,5047.45,25237.23,16-09-2023,,,,
20279,2708,763,5,3509.78,17548.88,17-02-2023,,,,
20280,3106,564,4,31257.00,125028.00,12-03-2023,,,,
20281,2215,328,3,22006.46,66019.37,06-06-2023,,,,
20282,4561,628,2,38773.26,77546.52,06-12-2023,,,,
20283,1324,796,3,62481.10,187443.30,20-05-2023,,,,
20284,5455,653,5,35922.00,179610.00,11-10-2023,,,,
20285,1018,597,5,40875.84,204379.20,18-02-2023,,,,
20286,2162,382,3,3507.66,10522.98,13-09-2023,,,,
20287,5988,547,2,21618.00,43236.00,26-02-2023,,,,
20288,1487,248,5,49306.14,246530.70,07-07-2023,,,,
20289,2168,426,1,37642.50,37642.50,25-08-2023,,,,
20290,1713,607,4,6348.72,25394.88,12-04-2023,,,,
20291,4258,318,5,3642.00,18210.00,25-07-2023,,,,
20292,5543,462,5,18769.32,93846.60,22-07-2023,,,,
20293,3299,668,2,7989.15,15978.30,23-03-2023,,,,
20294,4219,350,4,8552.28,34209.12,19-04-2023,,,,
20295,5701,338,4,987.48,3949.92,27-09-2023,,,,
20296,1499,496,2,8075.70,16151.40,31-10-2023,,,,
20297,2060,212,3,2293.68,6881.04,31-07-2023,,,,
20298,5636,296,1,33244.20,33244.20,15-12-2023,,,,
